type,clients,size,opDistribution,unevenScale,accessDistribution,productsAccessed,initialStock,amountLimit,isolation,noCollision,initialNodes,workers,balanceAlgorithm,balanceDelta,balanceMinmaxK,balanceMinDiff,balanceWindow,adjustAlgorithm,adjustDelta,adjustWindow,tx/s,ar,rt,tx/s_err,rt_err,rt_95,rt_add,rt_sub,balance_time,adjust_time,variation,max_avg_variation,zeros
normal,8,32,uniform,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,1000,linear,1000,100,4371.733333333334,0.13893384368424333,1.6006807130314444,1095.6890203581186,0.4518047895432179,2.227681,1.6015517304948321,1.599809110939073,0.0,0.0,0.0,0.0,0.0
mrv,8,32,uniform,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,1000,linear,1000,100,4412.283333333334,0.028897896300643766,1.7654306252620526,1343.4315629511364,0.7105223230411566,2.59924,1.758468864947714,1.7724004370785837,24.6242774566474,17.96875,0.06119210000724126,0.07310958937329749,0.011209772370486657
normal,8,128,uniform,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,1000,linear,1000,100,4633.066666666667,0.037398193805751045,1.6530294997337975,967.6298496842686,0.45856012877019137,2.002757,1.6518763233344358,1.654184170508704,0.0,0.0,0.0,0.0,0.0
mrv,8,128,uniform,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,1000,linear,1000,100,4539.35,0.028305892006635913,1.704474508450182,1181.9033052665518,0.474723535685155,2.428786,1.7020048476259797,1.7069381376267905,65.77237851662404,147.05263157894737,0.053335809827104015,0.08958641097588099,0.013776145418326693
normal,8,512,uniform,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,1000,linear,1000,100,4450.95,0.009986988000044494,1.6612886377477467,1353.6780736201647,0.5679279583508571,2.54384,1.6628725505344195,1.6596985089707128,0.0,0.0,0.0,0.0,0.0
mrv,8,512,uniform,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,1000,linear,1000,100,4569.733333333334,0.009540323308949716,1.6321074949522947,1031.5147699701959,0.5156662907815329,2.098649,1.630656746474256,1.6335621429500102,192.3783783783784,501.52272727272725,0.05167286817780071,0.10185373559300132,0.012211881725993377
normal,8,2048,uniform,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,1000,linear,1000,100,2877.5833333333335,0.0018846000427792386,1.7180872922765051,618.2879461329753,0.48447221000165136,2.336851,1.7162499361751258,1.7199367987634089,0.0,0.0,0.0,0.0,0.0
mrv,8,2048,uniform,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,1000,linear,1000,100,3015.5666666666666,0.0015451344818833146,1.7141879228116328,683.5220752348334,0.5608471041524097,2.14452,1.7085863039625186,1.719793381949666,582.8421052631579,965.0588235294117,0.09205232296729038,0.21408770618168932,0.00364000508646999
normal,32,1,uniform,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,1000,linear,1000,100,897.8,0.954665342568358,1.2316056988379,215.8811756499395,1.4165760889009615,1.413828,1.2313159604731359,1.2318961911966988,0.0,0.0,0.0,0.0,0.0
mrv,32,1,uniform,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,1000,linear,1000,100,13554.266666666666,0.06271926387268978,2.237139809114227,2341.556275215268,0.6222296448481281,2.915166,2.199859890274363,2.274591381684225,183.7947598253275,49.29032258064516,0.5335208710415908,0.5335208710415908,20.275862068965516
