type,clients,size,opDistribution,unevenScale,accessDistribution,productsAccessed,initialStock,amountLimit,isolation,noCollision,initialNodes,workers,balanceAlgorithm,balanceDelta,balanceMinmaxK,balanceMinDiff,balanceWindow,adjustAlgorithm,adjustDelta,adjustWindow,tx/s,ar,rt,tx/s_err,rt_err,rt_95,rt_add,rt_sub,balance_time,adjust_time,variation,max_avg_variation,zeros
normal,8,128,uneven,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,1000,linear,1000,100,4938.683333333333,0.03768137592392928,1.5484255722139166,1075.5363444967043,0.3945365398757836,1.796016,1.548161963117606,1.5484281539835132,0.0,0.0,0.0,0.0,0.0
mrv,8,128,uneven,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,1000,linear,1000,100,4517.333333333333,0.030316907203217003,1.713781081227863,934.6117493376598,0.5214727872233792,2.36264,1.8327373271650629,1.7125832643829797,109.37096774193549,138.29310344827587,0.06042725691141183,0.08862677111984957,0.023605310262529832
normal,8,512,uneven,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,1000,linear,1000,100,4907.033333333334,0.010552422688380858,1.489113133230533,688.2980405802898,0.40439912075270684,1.839575,1.4842739904175222,1.489161640864494,0.0,0.0,0.0,0.0,0.0
mrv,8,512,uneven,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,1000,linear,1000,100,4705.45,0.009371995592951543,1.572088484803083,987.114655447887,0.44904922574227546,2.045223,1.759468531608133,1.5702758126005822,202.7663551401869,340.53061224489795,0.05354841713804175,0.09006454012206144,0.017806097371688742
normal,8,2048,uneven,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,1000,linear,1000,100,2907.4,0.0021621992655386224,1.6185987796140884,623.6355586398198,0.457112407694397,2.075537,1.6354935708502023,1.618429650736763,0.0,0.0,0.0,0.0,0.0
mrv,8,2048,uneven,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,1000,linear,1000,100,2848.383333333333,0.0015715187063304326,1.8047161219522183,694.5196471902963,0.5312700728635575,2.506414,1.9632400662368112,1.8031177375308074,577.1145833333334,822.7777777777778,0.096754723754095,0.22838897409938982,0.0035361578525641025
normal,32,1,uneven,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,1000,linear,1000,100,880.7333333333333,0.9548645098250236,1.2544509373817274,226.27069334464565,1.3911581317456803,1.445858,1.2123358385744234,1.2548345549678233,0.0,0.0,0.0,0.0,0.0
mrv,32,1,uneven,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,1000,linear,1000,100,10880.6,0.08364377493241404,2.741490488635737,2210.6604660146245,0.7258924523519346,3.775027,2.909539270878274,2.739803100461672,160.53012048192772,92.23333333333333,0.5434656828861768,0.5434656828861768,61.14826498422713
normal,32,2,uneven,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,1000,linear,1000,100,1075.7833333333333,0.93366037053253,1.7905477386400608,277.69923358434636,1.8574678213808886,2.709012,1.976275264752791,1.7887259119993744,0.0,0.0,0.0,0.0,0.0
mrv,32,2,uneven,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,1000,linear,1000,100,11974.0,0.057771249459009244,2.5464879808306886,2353.541572609246,0.6497987499670939,3.363592,2.742026946352812,2.544478788146521,121.61092150170649,67.32786885245902,0.22865519008961702,0.23385378240221016,0.16141732283464566
