type,clients,size,opDistribution,unevenScale,accessDistribution,productsAccessed,initialStock,amountLimit,isolation,noCollision,initialNodes,workers,balanceAlgorithm,balanceDelta,balanceMinmaxK,balanceMinDiff,balanceWindow,adjustAlgorithm,adjustDelta,adjustWindow,tx/s,ar,rt,tx/s_err,rt_err,rt_95,rt_add,rt_sub,balance_time,adjust_time,variation,max_avg_variation,zeros
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,32,balance,minmax,5000,1,0,1000,linear,1000,100,4006.316667,0.866957165,2.034988692,1388.08774,4.108162685,2.717937,0,2.034988692,0.071428571,0,1.483239699,1.483239699,22
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,32,balance,minmax,5000,1,0,1000,linear,1000,100,3062.7,0.904068634,1.764239806,859.7325712,4.160740725,2.21429,0,1.764239806,0,0,1.889822368,1.889822368,25
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,32,balance,minmax,5000,1,0,1000,linear,1000,100,2278.916667,0.926684825,1.633649807,675.1930571,3.685941223,2.039907,0,1.633649807,0,0,2.645751311,2.645751311,28
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,64,balance,minmax,5000,1,0,1000,linear,1000,100,11674.16667,0.586329777,2.486491558,3621.624631,3.686867393,3.342756,0,2.486491558,0,0,2.21E-04,2.21E-04,0
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,64,balance,minmax,5000,1,0,1000,linear,1000,100,10088.05,0.615680157,2.649791795,2362.20001,2.801065195,3.640197,0,2.649791795,0,0,0.321633837,0.321633837,6
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,64,balance,minmax,5000,1,0,1000,linear,1000,100,10074.53333,0.618848004,2.656730919,3494.991237,3.879836446,3.632858,0,2.656730919,0,0,0.480384512,0.480384512,12
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,64,balance,minmax,5000,1,0,1000,linear,1000,100,9695.45,0.636203029,2.640133554,3352.478463,3.907248326,3.729089,0,2.640133554,0,0,0.649786317,0.649786317,19
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,64,balance,minmax,5000,1,0,1000,linear,1000,100,9713.316667,0.685554473,2.231734118,2539.792521,3.974051125,2.927696,0,2.231734118,0,0,0.800640801,0.800640801,25
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,64,balance,minmax,5000,1,0,1000,linear,1000,100,7964.183333,0.709132555,2.545383317,2671.120608,3.269320623,3.470577,0,2.545383317,0,0,1.000000016,1.000000016,32
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,64,balance,minmax,5000,1,0,1000,linear,1000,100,7680.383333,0.733671429,2.396785803,2718.811553,3.939832555,3.335941,0,2.396785803,0,0,1.208941059,1.208941059,38
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,64,balance,minmax,5000,1,0,1000,linear,1000,100,6164.7,0.799010927,2.090008959,1658.291172,4.183259225,2.70212,0,2.090008959,0,0,1.483239711,1.483239711,44
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,64,balance,minmax,5000,1,0,1000,linear,1000,100,5201,0.836587856,2.039073947,1511.356794,4.256050361,2.679389,0,2.039073947,0,0,1.98067588,1.98067588,51
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,64,balance,minmax,5000,1,0,1000,linear,1000,100,3082.35,0.887041272,1.956131165,1046.890013,3.882328436,2.683539,0,1.956131165,0,0,2.853569195,2.853569195,57
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,128,balance,minmax,5000,1,0,1000,linear,1000,100,17755.86667,0.410390414,2.283766441,4148.580517,2.742336594,3.033085,0,2.283766441,0,0,3.48E-04,3.48E-04,0
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,128,balance,minmax,5000,1,0,1000,linear,1000,100,15783.83333,0.45694427,2.373616641,3501.499887,2.765679841,3.195314,0,2.373616641,0,0,0.321634037,0.321634037,12
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,128,balance,minmax,5000,1,0,1000,linear,1000,100,15362.68333,0.466623191,2.406417352,4216.758158,3.170653543,3.297529,0,2.406417352,0,0,0.492664795,0.492664795,25
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,128,balance,minmax,5000,1,0,1000,linear,1000,100,15139.46667,0.492388351,2.329410501,3751.990968,3.208112756,3.099683,0,2.329410501,0,0,0.649786403,0.649786403,38
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,128,balance,minmax,5000,1,0,1000,linear,1000,100,11650.18333,0.529713055,2.808402565,3572.649078,3.300773534,3.837598,0,2.808402565,0,0,0.81384136,0.81384136,51
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,128,balance,minmax,5000,1,0,1000,linear,1000,100,12779.48333,0.589220623,2.228986128,3645.063482,3.103045542,2.994499,0,2.228986128,0,0,1.000000078,1.000000078,64
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,128,balance,minmax,5000,1,0,1000,linear,1000,100,10692.68333,0.61981255,2.482335347,3080.191072,3.732295067,3.37337,0,2.482335347,0.071428571,0,1.208941096,1.208941096,76
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,128,balance,minmax,5000,1,0,1000,linear,1000,100,9079.65,0.667788513,2.550172386,2266.170443,3.893269735,3.386694,0,2.550172386,0.071428571,0,1.510646007,1.510646007,89
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,128,balance,minmax,5000,1,0,1000,linear,1000,100,6760.933333,0.757742684,2.402757088,2158.375632,3.102627208,3.302571,0,2.402757088,0,0,1.980675892,1.980675892,102
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,128,balance,minmax,5000,1,0,1000,linear,1000,100,5491.383333,0.828330789,2.039384127,1518.254637,3.730171636,2.697706,0,2.039384127,0,0,2.974248453,2.974248453,115
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,256,balance,minmax,5000,1,0,1000,linear,1000,100,19046.3,0.253081393,2.640493823,4338.387216,2.134486565,3.681814,0,2.640493823,0,0,4.02E-04,4.02E-04,0
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,256,balance,minmax,5000,1,0,1000,linear,1000,100,19005.05,0.26822314,2.594403904,4284.377739,2.253684045,3.635428,0,2.594403904,0,0,0.328976176,0.328976176,25
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,256,balance,minmax,5000,1,0,1000,linear,1000,100,20907.3,0.308835878,2.251644149,4815.235177,2.488048292,3.012159,0,2.251644149,0,0,0.498779344,0.498779344,51
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,256,balance,minmax,5000,1,0,1000,linear,1000,100,17952.63333,0.329146877,2.550665385,4120.232128,2.33354795,3.475337,0,2.550665385,0,0,0.649786478,0.649786478,76
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,256,balance,minmax,5000,1,0,1000,linear,1000,100,15793.71667,0.3652885,2.755780577,3270.148064,2.585345976,3.79586,0,2.755780577,0,0,0.813841434,0.813841434,102
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,256,balance,minmax,5000,1,0,1000,linear,1000,100,17377.6,0.423174461,2.296780763,4195.012176,3.082165045,3.096177,0,2.296780763,0,0,1.000000185,1.000000185,128
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,256,balance,minmax,5000,1,0,1000,linear,1000,100,17183.88333,0.443946655,2.24257623,4021.065161,2.390991956,2.990451,0,2.24257623,0,0,1.218785123,1.218785123,153
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,256,balance,minmax,5000,1,0,1000,linear,1000,100,12364.96667,0.524019776,2.689425181,2940.026531,3.523714768,3.660383,0,2.689425181,0,0,1.524688667,1.524688667,179
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,256,balance,minmax,5000,1,0,1000,linear,1000,100,11117.38333,0.609865269,2.462496899,2377.219867,3.378447735,3.291691,0,2.462496899,0.071428571,0,1.980675924,1.980675924,204
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,256,balance,minmax,5000,1,0,1000,linear,1000,100,7118.233333,0.749995902,2.424454005,1923.864538,3.755005165,3.243823,0,2.424454005,0.071428571,0,2.974248474,2.974248474,230
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,512,balance,minmax,5000,1,0,1000,linear,1000,100,24553.51667,0.133344628,2.320027591,6617.780132,1.188436532,3.341255,0,2.320027591,0,0,4.88E-04,4.88E-04,0
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,512,balance,minmax,5000,1,0,1000,linear,1000,100,17655.35,0.151149727,3.167765332,2740.216838,1.256560475,4.675117,0,3.167765332,0,0,0.332609753,0.332609753,51
