type,clients,size,opDistribution,unevenScale,accessDistribution,productsAccessed,initialStock,amountLimit,isolation,noCollision,initialNodes,workers,balanceAlgorithm,balanceDelta,balanceMinmaxK,balanceMinDiff,balanceWindow,adjustAlgorithm,adjustDelta,adjustWindow,tx/s,ar,rt,tx/s_err,rt_err,rt_95,rt_add,rt_sub,balance_time,adjust_time,variation,max_avg_variation,zeros
mrv,32,1,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,100,linear,1000,100,1104.9833333333333,0.06650052096533465,25.727255975067497,99.46727602583675,9.271078461954815,43.076469,23.830198226884413,27.62174023962981,64.24671916010499,392.97872340425533,0.11995973881189169,0.11995973881189169,0.5614349775784754
normal,32,2,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,100,linear,1000,100,114.33333333333333,0.8654427052685262,31.527786798104955,25.70522644651602,11.863859104244122,46.576258,30.79575538699513,32.28632691570199,0.0,0.0,0.0,0.0,0.0
mrv,32,2,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,100,linear,1000,100,1162.0,0.055757953329631516,24.852767970611016,137.6856056383528,16.954948409165592,37.772652,22.955348096189113,26.754547224411258,121.69257950530036,357.375,0.09264719785454097,0.09687239824675821,0.410535876475931
normal,32,8,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,100,linear,1000,100,373.25,0.6131790310044045,29.237699752355436,82.63862898185084,9.87286493120051,44.693029,27.7373636612788,30.738169837903012,0.0,0.0,0.0,0.0,0.0
mrv,32,8,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,100,linear,1000,100,1342.0,0.032397615843107075,22.362467462419275,202.65295457999127,5.509988097101512,32.439085,20.60391431896872,24.13127149483098,121.85765124555161,189.5818181818182,0.07339335200173713,0.10246686906909755,0.157708142726441
normal,32,32,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,100,linear,1000,100,796.6166666666667,0.26514767154036556,25.812627461472477,146.89405365772978,9.25922462295562,43.071395,23.066081376255784,28.580054126386088,0.0,0.0,0.0,0.0,0.0
mrv,32,32,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,100,linear,1000,100,1362.3666666666666,0.012861231538396467,22.759635001211127,251.46958596750162,8.29812572327596,32.72202,20.895504055717257,24.625043467484154,155.41434262948206,669.3414634146342,0.14256775135759617,0.20419938649065372,0.05049308401639344
normal,32,128,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,100,linear,1000,100,1296.9,0.08179737096736128,21.417774216683373,221.74225127386072,7.242378812325806,32.297659,18.97759626306665,23.82567896956544,0.0,0.0,0.0,0.0,0.0
mrv,32,128,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,100,linear,1000,100,1463.9333333333334,0.0027249193878013944,21.539841397786784,227.8197196615488,5.323913552643275,31.593543,19.81106260960065,23.29471705542683,138.8593155893536,1399.448275862069,0.15010694729829716,0.28155183462578404,0.006296068796068796
normal,32,512,uniform,100,uniform,1,8192,3,4,false,1,all,minmax,100,1,10,100,linear,1000,100,1360.4833333333333,0.02188005511952551,22.563555357005473,212.5179717890544,5.531161935778936,32.511355,20.96621613203793,24.15258018948706,0.0,0.0,0.0,0.0,0.0
