type,clients,size,opDistribution,unevenScale,accessDistribution,productsAccessed,initialStock,amountLimit,isolation,noCollision,initialNodes,workers,balanceAlgorithm,balanceDelta,balanceMinmaxK,balanceMinDiff,balanceWindow,adjustAlgorithm,adjustDelta,adjustWindow,tx/s,ar,rt,tx/s_err,rt_err,rt_95,rt_add,rt_sub,balance_time,adjust_time,variation,max_avg_variation,zeros
mrv,2,2048,uniform,100,uniform,1,8192,3,4,false,2,all,minmax,100,1,10,100,linear,1000,25,354.1,1.882352941176002E-4,5.510537263955568,84.02354431943465,1.428126797568559,8.02239,5.516886175782723,5.504211022552152,43.006637168141594,236.22641509433961,2.6199402747465735E-4,0.26778759181742223,2.1246967568947905E-4
normal,8,1,uniform,100,uniform,1,8192,3,4,false,2,all,minmax,100,1,10,100,linear,1000,25,506.28333333333336,0.6276780899151836,5.359414967837509,113.86912516861919,1.126398559891783,7.301726,5.279509208586254,5.523483200824203,0.0,0.0,0.0,0.0,0.0
mrv,8,1,uniform,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,100,linear,1000,25,1273.05,0.048471485163315675,5.951670393739445,233.2557630584934,1.1100004990380428,7.727777,5.95459201234665,5.948755422989408,8.28140703517588,10.861538461538462,0.07971749730399726,0.07971749730399726,0.07035573122529644
normal,8,2,uniform,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,100,linear,1000,25,721.3666666666667,0.4656411269414059,5.586375585347258,155.84763285551264,1.096308337546993,7.422321,5.4050030679180505,5.8812035713679105,0.0,0.0,0.0,0.0,0.0
mrv,8,2,uniform,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,100,linear,1000,25,1238.8333333333333,0.0426696547016473,6.159600946683708,264.54591787942354,1.2156762765454292,8.22905,6.162233288369207,6.156981464301053,8.536912751677852,10.569230769230769,0.06932790474082713,0.06956770015202547,0.03992094861660079
normal,8,8,uniform,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,100,linear,1000,25,1086.2166666666667,0.18403195112179482,5.891564325518236,250.42422207126847,1.1285934769602006,7.836144,5.60972265184954,6.2236214987467,0.0,0.0,0.0,0.0,0.0
mrv,8,8,uniform,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,100,linear,1000,25,1227.1666666666667,0.02985664593654469,6.305788173298928,275.38928567877633,1.3138249697027407,8.570359,6.3064437317640065,6.305125957055885,20.09461966604824,17.828125,0.06344108701460467,0.06589962893660464,0.017630744849445323
normal,8,32,uniform,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,100,linear,1000,25,1233.7,0.049281393287866515,6.130485008659587,299.51596952416406,1.280422212278745,8.419807,5.82092460192272,6.452816073325429,0.0,0.0,0.0,0.0,0.0
mrv,8,32,uniform,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,100,linear,1000,25,1096.3833333333334,0.033413168373569224,7.049825244698479,278.65675720020374,1.7544994024145355,9.674098,7.054635341954459,7.044988898817145,72.648,100.83333333333333,0.06413055581958586,0.08814945503592514,0.017142714968152867
normal,8,128,uniform,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,100,linear,1000,25,1339.8166666666666,0.014466280081893879,5.8645131816044485,305.4289993872008,1.1419433873753952,7.827174,5.5413644542912985,6.191291975931949,0.0,0.0,0.0,0.0,0.0
